,act_date,source,pos_ctry,pos_iata,pos_oid,rloc,cre_date,duration,distance,dep_port,dep_city,dep_ctry,arr_port,arr_city,arr_ctry,lst_port,lst_city,lst_ctry,brd_port,brd_city,brd_ctry,off_port,off_city,off_ctry,mkt_port,mkt_city,mkt_ctry,intl,route,carrier,bkg_class,cab_class,brd_time,off_time,pax,year,month,oid
425,2013-03-27 00:00:00,1S    ,US      ,7e22f22aff7bd6231f3362bcfe4bc267,511e02785b75341fc3d0e6857e650426,e6afb8ee59c32db4d058f04c4baece8d,2013-03-27 00:00:00,10664,0,LGA     ,NYC     ,US      ,PBI     ,PBI     ,US      ,LGA     ,NYC     ,US      ,LGA     ,NYC     ,US      ,PBI     ,PBI     ,US      ,LGAPBI  ,NYCPBI  ,USUS    ,0,LGAPBI         ,NV,V        ,Y        ,2013-04-11 12:00:00,2013-04-11 14:45:41,1.0,2013.0,3.0,NULL     
426,2013-03-27 00:00:00,1S    ,US      ,7e22f22aff7bd6231f3362bcfe4bc267,511e02785b75341fc3d0e6857e650426,e6afb8ee59c32db4d058f04c4baece8d,2013-03-27 00:00:00,10664,0,LGA     ,NYC     ,US      ,PBI     ,PBI     ,US      ,LGA     ,NYC     ,US      ,PBI     ,PBI     ,US      ,LGA     ,NYC     ,US      ,LGAPBI  ,NYCPBI  ,USUS    ,0,PBILGA         ,NV,V        ,Y        ,2013-04-18 18:59:00,2013-04-18 21:44:41,1.0,2013.0,3.0,NULL     
427,2013-03-25 00:00:00,1S    ,BR      ,e71ecfdf910c3b9a9f68372315afab95,554e66d059811a864a1f67849218ea9d,578b3288522cdccffdbcccfbf7c5bcdd,2013-03-25 00:00:00,791,0,CGH     ,SAO     ,BR      ,SDU     ,RIO     ,BR      ,CGH     ,SAO     ,BR      ,CGH     ,SAO     ,BR      ,SDU     ,RIO     ,BR      ,CGHSDU  ,RIOSAO  ,BRBR    ,0,CGHSDU         ,TT,E        ,Y        ,2013-03-26 07:30:00,2013-03-26 08:43:47,1.0,2013.0,3.0,NULL     
428,2013-03-25 00:00:00,1S    ,BR      ,e71ecfdf910c3b9a9f68372315afab95,554e66d059811a864a1f67849218ea9d,578b3288522cdccffdbcccfbf7c5bcdd,2013-03-25 00:00:00,791,0,CGH     ,SAO     ,BR      ,SDU     ,RIO     ,BR      ,CGH     ,SAO     ,BR      ,GIG     ,RIO     ,BR      ,CGH     ,SAO     ,BR      ,CGHGIG  ,RIOSAO  ,BRBR    ,0,GIGCGH         ,TT,U        ,Y        ,2013-03-26 19:28:00,2013-03-26 20:41:31,1.0,2013.0,3.0,NULL     
429,2013-03-26 00:00:00,1S    ,BR      ,e71ecfdf910c3b9a9f68372315afab95,554e66d059811a864a1f67849218ea9d,578b3288522cdccffdbcccfbf7c5bcdd,2013-03-25 00:00:00,791,0,CGH     ,SAO     ,BR      ,SDU     ,RIO     ,BR      ,CGH     ,SAO     ,BR      ,CGH     ,SAO     ,BR      ,SDU     ,RIO     ,BR      ,CGHSDU  ,RIOSAO  ,BRBR    ,0,CGHSDU         ,TT,E        ,Y        ,2013-03-26 07:30:00,2013-03-26 08:43:47,-1.0,2013.0,3.0,NULL     
430,2013-03-26 00:00:00,1S    ,BR      ,e71ecfdf910c3b9a9f68372315afab95,554e66d059811a864a1f67849218ea9d,578b3288522cdccffdbcccfbf7c5bcdd,2013-03-25 00:00:00,731,0,CGH     ,SAO     ,BR      ,SDU     ,RIO     ,BR      ,CGH     ,SAO     ,BR      ,CGH     ,SAO     ,BR      ,SDU     ,RIO     ,BR      ,CGHSDU  ,RIOSAO  ,BRBR    ,0,CGHSDU         ,TT,E        ,Y        ,2013-03-26 08:30:00,2013-03-26 09:43:47,1.0,2013.0,3.0,NULL     
431,2013-03-05 00:00:00,1S    ,US      ,8f8cfd4b971219c1ea529776aed1a5b5,a69551254b2bd8dac992320aff0f1fa2,3ef2a8814c199346beec6544c4a872dc,2013-03-05 00:00:00,68,297,BOS     ,BOS     ,US      ,LGA     ,NYC     ,US      ,LGA     ,NYC     ,US      ,BOS     ,BOS     ,US      ,LGA     ,NYC     ,US      ,BOSLGA  ,BOSNYC  ,USUS    ,0,BOSLGA         ,FD,A        ,F        ,2013-03-05 14:00:00,2013-03-05 15:08:55,1.0,2013.0,3.0,NULL     
432,2013-03-11 00:00:00,1V    ,US      ,7f94eb38fa253c7f7bfd3c59012c1842,4ba3abb58c32fa726de906dff1e9129a,c9f9be5ce3c4bfe3cc75552b8851938e,2013-02-20 00:00:00,24359,0,FNT     ,FNT     ,US      ,ANC     ,ANC     ,US      ,FNT     ,FNT     ,US      ,FNT     ,FNT     ,US      ,ANC     ,ANC     ,US      ,ANCFNT  ,ANCFNT  ,USUS    ,0,FNTMSPANC      ,NV,K        ,Y        ,2013-06-21 13:00:00,2013-06-21 17:33:08,-1.0,2013.0,3.0,NULL     
433,2013-03-11 00:00:00,1V    ,US      ,7f94eb38fa253c7f7bfd3c59012c1842,4ba3abb58c32fa726de906dff1e9129a,c9f9be5ce3c4bfe3cc75552b8851938e,2013-02-20 00:00:00,24359,0,FNT     ,FNT     ,US      ,ANC     ,ANC     ,US      ,FNT     ,FNT     ,US      ,FNT     ,FNT     ,US      ,ANC     ,ANC     ,US      ,ANCFNT  ,ANCFNT  ,USUS    ,0,FNTMSPANC      ,NV,K        ,Y        ,2013-06-21 13:00:00,2013-06-21 20:28:08,1.0,2013.0,3.0,NULL     
434,2013-03-28 00:00:00,1V    ,US      ,d4fa83eeaedba97541e89b181f7f79c0,08dbd3cc854beee818c0fca93f8a6c63,2b6aa811c3c75f729570637fd1e3b1da,2013-03-28 00:00:00,4387,0,GEG     ,GEG     ,US      ,DEN     ,DEN     ,US      ,GEG     ,GEG     ,US      ,GEG     ,GEG     ,US      ,DEN     ,DEN     ,US      ,DENGEG  ,DENGEG  ,USUS    ,0,GEGSLCDEN      ,NV,U        ,Y        ,2013-04-04 16:35:00,2013-04-04 22:12:16,1.0,2013.0,3.0,NULL     
435,2013-03-28 00:00:00,1V    ,US      ,d4fa83eeaedba97541e89b181f7f79c0,08dbd3cc854beee818c0fca93f8a6c63,2b6aa811c3c75f729570637fd1e3b1da,2013-03-28 00:00:00,4387,0,GEG     ,GEG     ,US      ,DEN     ,DEN     ,US      ,GEG     ,GEG     ,US      ,DEN     ,DEN     ,US      ,GEG     ,GEG     ,US      ,DENGEG  ,DENGEG  ,USUS    ,0,DENSLCGEG      ,NV,G        ,Y        ,2013-04-07 13:01:00,2013-04-07 17:42:53,1.0,2013.0,3.0,NULL     
436,2013-03-15 00:00:00,1P    ,US      ,83ccf07a55606976f78e63fcc805f58c,1490c3c5f95f04fa076fe15c775a80a9,48122108d998d451052544779196ef63,2013-01-27 00:00:00,12254,0,BHM     ,BHM     ,US      ,JAC     ,JAC     ,US      ,BHM     ,BHM     ,US      ,JAC     ,JAC     ,US      ,BHM     ,BHM     ,US      ,BHMJAC  ,BHMJAC  ,USUS    ,0,JACDENORDBHM   ,FK,Q        ,Y        ,2013-06-16 10:05:00,2013-06-16 19:59:23,2.0,2013.0,3.0,NULL     
437,2013-03-21 00:00:00,1P    ,GB      ,07a0771427f93b41f6f61f579a98614b,d9f145c4491a2a09130e5814a3b677b9,683d630f58afe0a76158f44af48356f6,2013-03-21 00:00:00,12872,0,LGW     ,LON     ,GB      ,UVF     ,SLU     ,LC      ,LGW     ,LON     ,GB      ,LGW     ,LON     ,GB      ,UVF     ,SLU     ,LC      ,LGWUVF  ,LONSLU  ,GBLC    ,1,LGWUVF         ,LK,J        ,C        ,2013-03-27 09:50:00,2013-03-27 14:37:40,1.0,2013.0,3.0,NULL     
438,2013-03-21 00:00:00,1P    ,GB      ,07a0771427f93b41f6f61f579a98614b,d9f145c4491a2a09130e5814a3b677b9,683d630f58afe0a76158f44af48356f6,2013-03-21 00:00:00,12872,0,LGW     ,LON     ,GB      ,UVF     ,SLU     ,LC      ,LGW     ,LON     ,GB      ,UVF     ,SLU     ,LC      ,LGW     ,LON     ,GB      ,LGWUVF  ,LONSLU  ,GBLC    ,1,UVFLGW         ,LK,D        ,C        ,2013-04-04 19:35:00,2013-04-05 09:22:40,1.0,2013.0,3.0,NULL     
439,2013-03-22 00:00:00,1P    ,GB      ,07a0771427f93b41f6f61f579a98614b,d9f145c4491a2a09130e5814a3b677b9,683d630f58afe0a76158f44af48356f6,2013-03-21 00:00:00,12872,0,LGW     ,LON     ,GB      ,UVF     ,SLU     ,LC      ,LGW     ,LON     ,GB      ,LGW     ,LON     ,GB      ,UVF     ,SLU     ,LC      ,LGWUVF  ,LONSLU  ,GBLC    ,1,LGWUVF         ,LK,J        ,C        ,2013-03-27 09:50:00,2013-03-27 14:37:40,-1.0,2013.0,3.0,NULL     
440,2013-03-22 00:00:00,1P    ,GB      ,07a0771427f93b41f6f61f579a98614b,d9f145c4491a2a09130e5814a3b677b9,683d630f58afe0a76158f44af48356f6,2013-03-21 00:00:00,12872,0,LGW     ,LON     ,GB      ,UVF     ,SLU     ,LC      ,LGW     ,LON     ,GB      ,UVF     ,SLU     ,LC      ,LGW     ,LON     ,GB      ,LGWUVF  ,LONSLU  ,GBLC    ,1,UVFLGW         ,LK,D        ,C        ,2013-04-04 19:35:00,2013-04-05 09:22:40,-1.0,2013.0,3.0,NULL     
441,2013-03-29 00:00:00,1P    ,US      ,4804033f441ee30d92980c8b2207e8ae,4868da7a1666bbbc5fe33d377690f8eb,cb0c3734ae113b14f5f3c773e56e23a3,2013-01-27 00:00:00,20203,0,BOS     ,BOS     ,US      ,HNL     ,HNL     ,US      ,BOS     ,BOS     ,US      ,BOS     ,BOS     ,US      ,HNL     ,HNL     ,US      ,BOSHNL  ,BOSHNL  ,USUS    ,0,BOSLAXHNL      ,FK,K        ,Y        ,2013-10-21 08:00:00,2013-10-21 15:37:48,-2.0,2013.0,3.0,NULL     
442,2013-03-29 00:00:00,1P    ,US      ,4804033f441ee30d92980c8b2207e8ae,4868da7a1666bbbc5fe33d377690f8eb,cb0c3734ae113b14f5f3c773e56e23a3,2013-01-27 00:00:00,20203,0,BOS     ,BOS     ,US      ,HNL     ,HNL     ,US      ,BOS     ,BOS     ,US      ,HNL     ,HNL     ,US      ,BOS     ,BOS     ,US      ,BOSHNL  ,BOSHNL  ,USUS    ,0,HNLLAXBOS      ,FK,G        ,Y        ,2013-11-03 13:30:00,2013-11-04 07:43:47,-2.0,2013.0,3.0,NULL     
443,2013-03-29 00:00:00,1P    ,US      ,4804033f441ee30d92980c8b2207e8ae,4868da7a1666bbbc5fe33d377690f8eb,cb0c3734ae113b14f5f3c773e56e23a3,2013-01-27 00:00:00,20203,0,BOS     ,BOS     ,US      ,HNL     ,HNL     ,US      ,BOS     ,BOS     ,US      ,BOS     ,BOS     ,US      ,HNL     ,HNL     ,US      ,BOSHNL  ,BOSHNL  ,USUS    ,0,BOSLAXHNL      ,FK,K        ,Y        ,2013-10-21 08:00:00,2013-10-21 15:22:48,2.0,2013.0,3.0,NULL     
444,2013-03-29 00:00:00,1P    ,US      ,4804033f441ee30d92980c8b2207e8ae,4868da7a1666bbbc5fe33d377690f8eb,cb0c3734ae113b14f5f3c773e56e23a3,2013-01-27 00:00:00,20203,0,BOS     ,BOS     ,US      ,HNL     ,HNL     ,US      ,BOS     ,BOS     ,US      ,HNL     ,HNL     ,US      ,BOS     ,BOS     ,US      ,BOSHNL  ,BOSHNL  ,USUS    ,0,HNLLAXBOS      ,FK,G        ,Y        ,2013-11-03 13:30:00,2013-11-04 07:43:47,2.0,2013.0,3.0,NULL     
445,2013-03-21 00:00:00,1P    ,GB      ,d36e676bc04968e13462889f504d78fb,8edaba4db447fd2d1242a34c2a0ef909,1b7b6d9007090447ee32d272a7c4df0c,2013-03-21 00:00:00,18717,0,LGW     ,LON     ,GB      ,LAS     ,LAS     ,US      ,LGW     ,LON     ,GB      ,LGW     ,LON     ,GB      ,LAS     ,LAS     ,US      ,LASLGW  ,LASLON  ,GBUS    ,1,LGWLAS         ,GD,K        ,Y        ,2013-09-05 11:25:00,2013-09-05 14:07:52,1.0,2013.0,3.0,NULL     
446,2013-03-21 00:00:00,1P    ,GB      ,d36e676bc04968e13462889f504d78fb,8edaba4db447fd2d1242a34c2a0ef909,1b7b6d9007090447ee32d272a7c4df0c,2013-03-21 00:00:00,18717,0,LGW     ,LON     ,GB      ,LAS     ,LAS     ,US      ,LGW     ,LON     ,GB      ,LAS     ,LAS     ,US      ,LGW     ,LON     ,GB      ,LASLGW  ,LASLON  ,GBUS    ,1,LASLGW         ,GD,K        ,Y        ,2013-09-17 16:40:00,2013-09-18 11:22:52,1.0,2013.0,3.0,NULL     
447,2013-03-21 00:00:00,1P    ,US      ,0518fc7bc9c57213b3cb0c618e891efb,e3dc369a1c5dc8c5b0438f097ef64518,9f88b91c795e3fb2b69c6fe86f87f8ac,2013-03-21 00:00:00,343177,0,ORD     ,CHI     ,US      ,PVG     ,SHA     ,CN      ,ORD     ,CHI     ,US      ,ORD     ,CHI     ,US      ,PVG     ,SHA     ,CN      ,ORDPVG  ,CHISHA  ,CNUS    ,1,ORDPVG         ,FK,K        ,Y        ,2013-04-18 10:30:00,2013-04-19 13:37:32,1.0,2013.0,3.0,NULL     
448,2013-03-21 00:00:00,1P    ,US      ,0518fc7bc9c57213b3cb0c618e891efb,e3dc369a1c5dc8c5b0438f097ef64518,9f88b91c795e3fb2b69c6fe86f87f8ac,2013-03-21 00:00:00,343177,0,ORD     ,CHI     ,US      ,PVG     ,SHA     ,CN      ,ORD     ,CHI     ,US      ,PVG     ,SHA     ,CN      ,ORD     ,CHI     ,US      ,ORDPVG  ,CHISHA  ,CNUS    ,1,PVGORD         ,FK,W        ,Y        ,2013-12-12 17:00:00,2013-12-12 17:07:32,1.0,2013.0,3.0,NULL     
449,2013-03-25 00:00:00,1P    ,US      ,0518fc7bc9c57213b3cb0c618e891efb,e3dc369a1c5dc8c5b0438f097ef64518,9f88b91c795e3fb2b69c6fe86f87f8ac,2013-03-21 00:00:00,343177,0,ORD     ,CHI     ,US      ,PVG     ,SHA     ,CN      ,ORD     ,CHI     ,US      ,ORD     ,CHI     ,US      ,PVG     ,SHA     ,CN      ,ORDPVG  ,CHISHA  ,CNUS    ,1,ORDPVG         ,FK,K        ,Y        ,2013-04-18 10:30:00,2013-04-19 13:37:32,-1.0,2013.0,3.0,NULL     
450,2013-03-25 00:00:00,1P    ,US      ,0518fc7bc9c57213b3cb0c618e891efb,e3dc369a1c5dc8c5b0438f097ef64518,9f88b91c795e3fb2b69c6fe86f87f8ac,2013-03-21 00:00:00,343177,0,ORD     ,CHI     ,US      ,PVG     ,SHA     ,CN      ,ORD     ,CHI     ,US      ,PVG     ,SHA     ,CN      ,ORD     ,CHI     ,US      ,ORDPVG  ,CHISHA  ,CNUS    ,1,PVGORD         ,FK,W        ,Y        ,2013-12-12 17:00:00,2013-12-12 17:07:32,-1.0,2013.0,3.0,NULL     
451,2013-03-21 00:00:00,1P    ,RO      ,df240947ef2815cee0b3be07252d00c5,3b26ad28d9aaa163bbf698f3f2b480cd,a648743f565cabe4e5a6e14f88fde877,2013-03-21 00:00:00,139898,0,IST     ,IST     ,TR      ,KUL     ,KUL     ,MY      ,IST     ,IST     ,TR      ,IST     ,IST     ,TR      ,KUL     ,KUL     ,MY      ,ISTKUL  ,ISTKUL  ,MYTR    ,1,ISTKUL         ,EU,V        ,Y        ,2013-06-24 01:15:00,2013-06-24 16:53:55,1.0,2013.0,3.0,NULL     
452,2013-03-21 00:00:00,1P    ,RO      ,df240947ef2815cee0b3be07252d00c5,3b26ad28d9aaa163bbf698f3f2b480cd,a648743f565cabe4e5a6e14f88fde877,2013-03-21 00:00:00,139898,0,IST     ,IST     ,TR      ,KUL     ,KUL     ,MY      ,IST     ,IST     ,TR      ,KUL     ,KUL     ,MY      ,IST     ,IST     ,TR      ,ISTKUL  ,ISTKUL  ,MYTR    ,1,KULIST         ,EU,V        ,Y        ,2013-09-28 23:15:00,2013-09-29 04:53:55,1.0,2013.0,3.0,NULL     
453,2013-03-22 00:00:00,1P    ,RO      ,df240947ef2815cee0b3be07252d00c5,3b26ad28d9aaa163bbf698f3f2b480cd,a648743f565cabe4e5a6e14f88fde877,2013-03-21 00:00:00,139898,0,IST     ,IST     ,TR      ,KUL     ,KUL     ,MY      ,IST     ,IST     ,TR      ,IST     ,IST     ,TR      ,KUL     ,KUL     ,MY      ,ISTKUL  ,ISTKUL  ,MYTR    ,1,ISTKUL         ,EU,V        ,Y        ,2013-06-24 01:15:00,2013-06-24 16:53:55,-1.0,2013.0,3.0,NULL     
454,2013-03-22 00:00:00,1P    ,RO      ,df240947ef2815cee0b3be07252d00c5,3b26ad28d9aaa163bbf698f3f2b480cd,a648743f565cabe4e5a6e14f88fde877,2013-03-21 00:00:00,139898,0,IST     ,IST     ,TR      ,KUL     ,KUL     ,MY      ,IST     ,IST     ,TR      ,KUL     ,KUL     ,MY      ,IST     ,IST     ,TR      ,ISTKUL  ,ISTKUL  ,MYTR    ,1,KULIST         ,EU,V        ,Y        ,2013-09-28 23:15:00,2013-09-29 04:53:55,-1.0,2013.0,3.0,NULL     
455,2013-03-21 00:00:00,1P    ,US      ,c27eb78d82f4413a0943a7b5a12c091f,9fb1d55a52058d46e3b23e9056ff7c17,66a9ee791e31b56d77f991f3e3a8e4dd,2013-03-21 00:00:00,1793,0,CID     ,CID     ,US      ,BRD     ,BRD     ,US      ,CID     ,CID     ,US      ,CID     ,CID     ,US      ,BRD     ,BRD     ,US      ,BRDCID  ,BRDCID  ,USUS    ,0,CIDMSPBRD      ,NV,M        ,Y        ,2013-04-01 17:00:00,2013-04-01 20:20:54,1.0,2013.0,3.0,NULL     
456,2013-03-21 00:00:00,1P    ,US      ,c27eb78d82f4413a0943a7b5a12c091f,9fb1d55a52058d46e3b23e9056ff7c17,66a9ee791e31b56d77f991f3e3a8e4dd,2013-03-21 00:00:00,1793,0,CID     ,CID     ,US      ,BRD     ,BRD     ,US      ,CID     ,CID     ,US      ,MSP     ,MSP     ,US      ,CID     ,CID     ,US      ,CIDMSP  ,CIDMSP  ,USUS    ,0,MSPCID         ,NV,S        ,Y        ,2013-04-02 21:40:00,2013-04-02 22:53:02,1.0,2013.0,3.0,NULL     
457,2013-03-21 00:00:00,1P    ,RO      ,ecd2d6d1a98196fb15379e3700d1dfca,c7fdbfec215c89ba9b84bb1c8f238d90,acefc0bd683e86d16df08cfd19dd97e4,2013-03-21 00:00:00,2043,0,OTP     ,BUH     ,RO      ,SVO     ,MOW     ,RU      ,OTP     ,BUH     ,RO      ,OTP     ,BUH     ,RO      ,SVO     ,MOW     ,RU      ,OTPSVO  ,BUHMOW  ,RORU    ,1,OTPSVO         ,DF,E        ,Y        ,2013-04-01 15:20:00,2013-04-01 18:53:35,2.0,2013.0,3.0,NULL     
458,2013-03-21 00:00:00,1P    ,RO      ,ecd2d6d1a98196fb15379e3700d1dfca,c7fdbfec215c89ba9b84bb1c8f238d90,acefc0bd683e86d16df08cfd19dd97e4,2013-03-21 00:00:00,2043,0,OTP     ,BUH     ,RO      ,SVO     ,MOW     ,RU      ,OTP     ,BUH     ,RO      ,SVO     ,MOW     ,RU      ,OTP     ,BUH     ,RO      ,OTPSVO  ,BUHMOW  ,RORU    ,1,SVOWAWOTP      ,VY,S        ,Y        ,2013-04-02 21:00:00,2013-04-03 01:23:15,2.0,2013.0,3.0,NULL     
459,2013-03-25 00:00:00,1P    ,RO      ,ecd2d6d1a98196fb15379e3700d1dfca,c7fdbfec215c89ba9b84bb1c8f238d90,acefc0bd683e86d16df08cfd19dd97e4,2013-03-21 00:00:00,2043,0,OTP     ,BUH     ,RO      ,SVO     ,MOW     ,RU      ,OTP     ,BUH     ,RO      ,SVO     ,MOW     ,RU      ,OTP     ,BUH     ,RO      ,OTPSVO  ,BUHMOW  ,RORU    ,1,SVOWAWOTP      ,VY,S        ,Y        ,2013-04-02 21:00:00,2013-04-03 01:23:15,-2.0,2013.0,3.0,NULL     
460,2013-03-25 00:00:00,1P    ,RO      ,ecd2d6d1a98196fb15379e3700d1dfca,c7fdbfec215c89ba9b84bb1c8f238d90,acefc0bd683e86d16df08cfd19dd97e4,2013-03-21 00:00:00,236204,1291,OTP     ,BUH     ,RO      ,SVO     ,MOW     ,RU      ,TXL     ,BER     ,DE      ,SVO     ,MOW     ,RU      ,OTP     ,BUH     ,RO      ,OTPSVO  ,BUHMOW  ,RORU    ,1,SVOWAWOTP      ,VY,V        ,Y        ,2013-04-02 21:00:00,2013-04-03 01:23:15,2.0,2013.0,3.0,NULL     
461,2013-03-25 00:00:00,1P    ,RO      ,ecd2d6d1a98196fb15379e3700d1dfca,c7fdbfec215c89ba9b84bb1c8f238d90,acefc0bd683e86d16df08cfd19dd97e4,2013-03-21 00:00:00,236204,1291,OTP     ,BUH     ,RO      ,SVO     ,MOW     ,RU      ,TXL     ,BER     ,DE      ,OTP     ,BUH     ,RO      ,TXL     ,BER     ,DE      ,OTPTXL  ,BERBUH  ,DERO    ,1,OTPTXL         ,VR,K        ,Y        ,2013-09-12 13:45:00,2013-09-12 15:04:07,2.0,2013.0,3.0,NULL     
462,2013-03-21 00:00:00,1P    ,GR      ,36466256c781483e12e9e031b5dfd4ce,b7b7c05b45211df1a16aff9d2d465cc2,7c46e38595a1efe229240750761cf1f4,2013-03-21 00:00:00,3064,0,DUS     ,DUS     ,DE      ,MAD     ,MAD     ,ES      ,DUS     ,DUS     ,DE      ,DUS     ,DUS     ,DE      ,MAD     ,MAD     ,ES      ,DUSMAD  ,DUSMAD  ,DEES    ,1,DUSMAD         ,SL,O        ,Y        ,2013-05-24 19:10:00,2013-05-24 21:39:32,1.0,2013.0,3.0,NULL     
463,2013-03-11 00:00:00,1V    ,US      ,f096878da624c93d3adbeb7bee7b7382,0af8703fff91a60868e8c0174d0d983a,3b4d27084bfc4c685973cd071a051a37,2013-03-11 00:00:00,68,297,LGA     ,NYC     ,US      ,BOS     ,BOS     ,US      ,BOS     ,BOS     ,US      ,LGA     ,NYC     ,US      ,BOS     ,BOS     ,US      ,BOSLGA  ,BOSNYC  ,USUS    ,0,LGABOS         ,NV,Y        ,Y        ,2013-03-12 07:59:00,2013-03-12 09:07:55,1.0,2013.0,3.0,NULL     
464,2013-03-11 00:00:00,1V    ,US      ,e6275ec0c65b3c0cfb6f33a595b855e2,9fc6e20f5a30f3847a246e937545d80a,39bfbef2689adc9d5d0bac346ec39c10,2013-03-11 00:00:00,2108,0,BOS     ,BOS     ,US      ,LGA     ,NYC     ,US      ,BOS     ,BOS     ,US      ,BOS     ,BOS     ,US      ,LGA     ,NYC     ,US      ,BOSLGA  ,BOSNYC  ,USUS    ,0,BOSLGA         ,FD,L        ,Y        ,2013-03-27 08:00:00,2013-03-27 09:08:55,1.0,2013.0,3.0,NULL     
465,2013-03-11 00:00:00,1V    ,US      ,e6275ec0c65b3c0cfb6f33a595b855e2,9fc6e20f5a30f3847a246e937545d80a,39bfbef2689adc9d5d0bac346ec39c10,2013-03-11 00:00:00,2108,0,BOS     ,BOS     ,US      ,LGA     ,NYC     ,US      ,BOS     ,BOS     ,US      ,LGA     ,NYC     ,US      ,BOS     ,BOS     ,US      ,BOSLGA  ,BOSNYC  ,USUS    ,0,LGABOS         ,FD,L        ,Y        ,2013-03-28 18:00:00,2013-03-28 19:08:55,1.0,2013.0,3.0,NULL     
466,2013-03-14 00:00:00,1V    ,CA      ,942f814cc5ecc6ec4cf4e1fcffdb8716,5e22853b52e7b8599b922338564a702d,bf141bbc6df501ec6d6d19ab43bb19a3,2013-03-14 00:00:00,12293,0,YUL     ,YMQ     ,CA      ,NAS     ,NAS     ,BS      ,YUL     ,YMQ     ,CA      ,YUL     ,YMQ     ,CA      ,NAS     ,NAS     ,BS      ,NASYUL  ,NASYMQ  ,BSCA    ,1,YULYYZNAS      ,HD,P        ,F        ,2013-03-26 07:00:00,2013-03-26 12:44:51,2.0,2013.0,3.0,NULL     
467,2013-03-14 00:00:00,1V    ,CA      ,942f814cc5ecc6ec4cf4e1fcffdb8716,5e22853b52e7b8599b922338564a702d,bf141bbc6df501ec6d6d19ab43bb19a3,2013-03-14 00:00:00,12293,0,YUL     ,YMQ     ,CA      ,NAS     ,NAS     ,BS      ,YUL     ,YMQ     ,CA      ,NAS     ,NAS     ,BS      ,YUL     ,YMQ     ,CA      ,NASYUL  ,NASYMQ  ,BSCA    ,1,NASYYZYUL      ,HD,B        ,Y        ,2013-04-03 13:40:00,2013-04-03 19:53:46,2.0,2013.0,3.0,NULL     
468,2013-03-13 00:00:00,1V    ,CA      ,f8d15f8b5e04f0cfcb62f299d059beb3,257170d899c9dc7744a83f18c399bc1c,c302645256976e555e80bc46a3f982d7,2013-03-13 00:00:00,11640,0,YYZ     ,YTO     ,CA      ,TUS     ,TUS     ,US      ,YYZ     ,YTO     ,CA      ,TUS     ,TUS     ,US      ,YYZ     ,YTO     ,CA      ,TUSYYZ  ,TUSYTO  ,CAUS    ,1,TUSDENYYZ      ,FK,W        ,Y        ,2013-04-14 06:00:00,2013-04-14 15:28:55,1.0,2013.0,3.0,NULL     
469,2013-03-10 00:00:00,1V    ,US      ,1babaf14edf242854185af14d405433d,9ad785b9f92382e34d947310f2444d4c,01aa4fb5fbea1f94c8f3de070e883b89,2013-03-10 00:00:00,3204,0,DTW     ,DTT     ,US      ,LGA     ,NYC     ,US      ,DTW     ,DTT     ,US      ,DTW     ,DTT     ,US      ,LGA     ,NYC     ,US      ,DTWLGA  ,DTTNYC  ,USUS    ,0,DTWLGA         ,XU,R        ,Y        ,2013-04-05 06:00:00,2013-04-05 07:44:47,1.0,2013.0,3.0,NULL     
470,2013-03-10 00:00:00,1V    ,US      ,1babaf14edf242854185af14d405433d,9ad785b9f92382e34d947310f2444d4c,01aa4fb5fbea1f94c8f3de070e883b89,2013-03-10 00:00:00,3204,0,DTW     ,DTT     ,US      ,LGA     ,NYC     ,US      ,DTW     ,DTT     ,US      ,LGA     ,NYC     ,US      ,DTW     ,DTT     ,US      ,DTWLGA  ,DTTNYC  ,USUS    ,0,LGADTW         ,XU,Y        ,Y        ,2013-04-07 09:40:00,2013-04-07 11:24:47,1.0,2013.0,3.0,NULL     
471,2013-03-13 00:00:00,1V    ,US      ,dbedac4352b94b29c7d9798590b6aec9,d5eb112de783180226d471a76241b0bd,f1b86abdbfff3f2049acb260dc62e4fe,2013-03-13 00:00:00,5779,0,PDX     ,PDX     ,US      ,ORD     ,CHI     ,US      ,PDX     ,PDX     ,US      ,PDX     ,PDX     ,US      ,ORD     ,CHI     ,US      ,ORDPDX  ,CHIPDX  ,USUS    ,0,PDXORD         ,FK,T        ,Y        ,2013-04-16 13:53:00,2013-04-16 19:57:55,1.0,2013.0,3.0,NULL     
472,2013-03-13 00:00:00,1V    ,US      ,dbedac4352b94b29c7d9798590b6aec9,d5eb112de783180226d471a76241b0bd,f1b86abdbfff3f2049acb260dc62e4fe,2013-03-13 00:00:00,5779,0,PDX     ,PDX     ,US      ,ORD     ,CHI     ,US      ,PDX     ,PDX     ,US      ,ORD     ,CHI     ,US      ,PDX     ,PDX     ,US      ,ORDPDX  ,CHIPDX  ,USUS    ,0,ORDPDX         ,FK,T        ,Y        ,2013-04-20 12:08:00,2013-04-20 14:12:55,1.0,2013.0,3.0,NULL     
